Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Popularity
The Getaway,PS2,2002.0,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,72.0,49.0,6.8,88.0,Team Soho,M,Popular
Worms,X360,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,75.0,25.0,6.9,28.0,Team 17,E10+,Not Popular
Cartoon Network: Punch Time Explosion XL,Wii,2011.0,Fighting,Crave Entertainment,0.07,0.01,0.0,0.01,0.08,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,0.04,0.97,81.0,34.0,8.7,23.0,EA Canada,E,Not Popular
Chuck E. Cheese's Party Games,DS,2010.0,Misc,UFO Interactive,0.17,0.0,0.0,0.01,0.18,71.0,21.0,tbd,24.0,UFO Interactive,E,Not Popular
BMX XXX,GC,2002.0,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,60.0,15.0,5,7.0,"Z-Axis, Ltd.",M,Not Popular
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.04,0.01,0.0,0.0,0.06,62.0,27.0,6.9,8.0,Clover Studio,T,Not Popular
Saw II: Flesh & Blood,X360,2010.0,Action,Konami Digital Entertainment,0.1,0.04,0.0,0.01,0.15,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Disney's PK: Out of the Shadows,GC,2002.0,Platform,Ubisoft,0.04,0.01,0.0,0.0,0.05,46.0,10.0,tbd,24.0,Ubisoft,E,Not Popular
Call of Duty: Modern Warfare 2,PS3,2009.0,Shooter,Activision,4.99,3.64,0.38,1.6,10.6,94.0,67.0,6.3,279.0,Infinity Ward,M,Popular
LEGO Harry Potter: Years 1-4,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0.0,0.22,2.43,79.0,13.0,8,34.0,Traveller's Tales,E10+,Not Popular
Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.87,0.05,0.38,3.97,89.0,76.0,8.6,279.0,Valve Software,M,Popular
Yourself Fitness,XB,2004.0,Sports,responDESIGN,0.07,0.02,0.0,0.0,0.09,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Bruce Lee: Quest of the Dragon,XB,2002.0,Fighting,Universal Interactive,0.23,0.07,0.0,0.01,0.31,32.0,24.0,2.4,10.0,Ronin Entertainment,T,Not Popular
Dirge of Cerberus: Final Fantasy VII,PS2,2006.0,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48,57.0,51.0,6.9,103.0,Square Enix,T,Popular
Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,GBA,2002.0,Action,Hudson Soft,0.0,0.0,0.03,0.0,0.03,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
McDROID,PSP,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Death Jr.: Root of Evil,Wii,2008.0,Platform,Eidos Interactive,0.1,0.0,0.0,0.01,0.11,71.0,14.0,8.1,14.0,Backbone Entertainment,T,Not Popular
Hanayori Danshi: Koi Seyo Onago,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Blade Arcus from Shining EX,PS3,2015.0,Fighting,Sega,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
StarCraft,PC,1998.0,Strategy,Activision,0.0,0.04,0.0,0.01,0.05,88.0,15.0,9.1,279.0,Blizzard Entertainment,T,Popular
Naruto: Gekito Ninja Taisen! 3,GC,2004.0,Fighting,Tomy Corporation,0.0,0.0,0.43,0.01,0.44,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Contender 2,PS,2000.0,Fighting,3DO,0.31,0.21,0.0,0.04,0.55,71.0,21.0,tbd,24.0,Bam Entertainment,T,Not Popular
James Bond 007: Blood Stone,X360,2010.0,Shooter,Activision,0.2,0.23,0.0,0.05,0.47,62.0,66.0,7.1,63.0,Bizarre Creations,T,Popular
Scooby-Doo 2: Monsters Unleashed,GBA,2004.0,Action,THQ,0.51,0.19,0.0,0.01,0.71,46.0,5.0,tbd,24.0,Altron,E,Not Popular
Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.06,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Project CARS,XOne,2015.0,Racing,Slightly Mad Studios,0.11,0.13,0.0,0.02,0.26,81.0,16.0,5.8,135.0,Slightly Mad Studios,E,Popular
GunPey DS,DS,2006.0,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05,70.0,24.0,tbd,24.0,Q Entertainment,E,Not Popular
Corvette Evolution GT,DS,2008.0,Racing,Black Bean Games,0.1,0.0,0.0,0.01,0.1,71.0,21.0,tbd,24.0,Jack of All Games,E,Not Popular
Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,279.0,InXile Entertainment,M,Popular
J-League Pro Soccer Club o Tsukurou!,DC,1999.0,Sports,Sega,0.0,0.0,0.36,0.0,0.36,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Wand of Fortune Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Exit DS,DS,2008.0,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,Moss,E,Not Popular
Broken Sword: Shadow of the Templars - The Director's Cut,Wii,2009.0,Adventure,Ubisoft,0.11,0.1,0.0,0.02,0.24,74.0,29.0,8.1,14.0,Revolution Software,T,Not Popular
NBA Live 09 All-Play,Wii,2008.0,Sports,Electronic Arts,0.19,0.01,0.0,0.02,0.22,51.0,11.0,5.9,14.0,EA Sports,E,Not Popular
Sins of a Solar Empire: Trinity,PC,2010.0,Strategy,Kalypso Media,0.0,0.03,0.0,0.01,0.04,71.0,21.0,7.9,19.0,Ironclad Games,T,Not Popular
Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,0.11,0.0,0.0,0.01,0.12,55.0,24.0,8,20.0,Tamsoft,M,Not Popular
Tom Clancy's Rainbow Six: Lockdown,GC,2005.0,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.05,72.0,8.0,7.8,6.0,"Red Storm Entertainment, Ubisoft Montreal",M,Not Popular
NCIS 3D,3DS,2011.0,Adventure,Ubisoft,0.06,0.04,0.0,0.01,0.11,71.0,21.0,tbd,24.0,Ubisoft,T,Not Popular
Mega Man 5,NES,1992.0,Platform,Capcom,0.39,0.07,0.32,0.01,0.79,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Are You Smarter Than a 5th Grader? Back to School,DS,2010.0,Misc,THQ,0.08,0.0,0.0,0.01,0.08,71.0,21.0,tbd,24.0,THQ,E,Not Popular
LittleBigPlanet Karting,PS3,2012.0,Action,Sony Computer Entertainment,0.42,0.3,0.01,0.15,0.87,73.0,69.0,6.9,159.0,"Media Molecule, United Front Games",E,Popular
Need for Speed: Most Wanted,PS3,2012.0,Racing,Electronic Arts,0.71,1.46,0.06,0.58,2.81,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Sims 2: Pets,GC,2006.0,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27,66.0,15.0,7.3,8.0,Maxis,T,Not Popular
Monster Mayhem: Build and Battle,DS,2009.0,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03,71.0,21.0,tbd,24.0,Brain Toys,E,Not Popular
The Club,PS3,2008.0,Shooter,Sega,0.14,0.07,0.0,0.03,0.23,72.0,42.0,6.5,15.0,Bizarre Creations,M,Not Popular
Bullet Girls 2,PSV,2016.0,Action,D3Publisher,0.0,0.0,0.04,0.0,0.04,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Hybrid Heaven,N64,1999.0,Role-Playing,Konami Digital Entertainment,0.16,0.04,0.05,0.0,0.25,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Major League Baseball 2K10,X360,2010.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.04,0.51,76.0,26.0,7.6,38.0,Visual Concepts,E,Not Popular
Greg Hastings' Tournament Paintball Max'd,PS2,2006.0,Shooter,Activision,0.01,0.0,0.0,0.0,0.01,70.0,8.0,9.2,32.0,Activision Value,E10+,Not Popular
Chaos;Child,PSV,2015.0,Adventure,5pb,0.0,0.0,0.05,0.0,0.05,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Harvest Moon: Back to Nature,PS,1999.0,Simulation,Ubisoft,0.11,0.07,0.12,0.02,0.32,82.0,6.0,9.3,78.0,Victor Interactive Software,E,Popular
Iron Soldier 3,PS,1999.0,Simulation,Telegames,0.01,0.01,0.0,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Saints Row IV,PC,2013.0,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19,86.0,45.0,7.4,279.0,Volition Inc.,M,Popular
Spy Hunter,GC,2002.0,Racing,Midway Games,0.16,0.04,0.0,0.01,0.2,71.0,16.0,tbd,24.0,Point of View,T,Not Popular
Knights in the Nightmare,DS,2008.0,Role-Playing,Sting,0.06,0.0,0.02,0.0,0.08,76.0,25.0,8.6,23.0,Sting,T,Not Popular
Tongari Boushi to Oshare na Mahou Tsukai,DS,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Gallop Racer 2004,PS2,2004.0,Sports,Zoo Digital Publishing,0.03,0.02,0.0,0.01,0.06,70.0,15.0,8.7,12.0,Tecmo,E,Not Popular
Shin Kamaitachi no Yoru: 11 Hitome no Suspect,PS3,2011.0,Adventure,THQ,0.0,0.0,0.11,0.0,0.11,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Kirby's Dream Land 2,GB,1995.0,Platform,Nintendo,0.69,0.14,1.48,0.05,2.36,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,70.0,8.0,5.6,6.0,Amaze Entertainment,E10+,Not Popular
The Incredibles,PS2,2004.0,Action,THQ,0.96,1.08,0.04,0.3,2.37,62.0,36.0,7.6,22.0,Heavy Iron Studios,T,Not Popular
Wall-E,X360,2008.0,Platform,THQ,0.29,0.26,0.0,0.07,0.62,50.0,32.0,6.3,6.0,Heavy Iron Studios,E,Not Popular
WWE SmackDown vs. Raw 2011,PS3,2010.0,Fighting,THQ,0.44,0.46,0.01,0.18,1.09,74.0,42.0,6.9,41.0,Yuke's,T,Not Popular
FIFA Soccer 2003,GC,2002.0,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,86.0,12.0,7.8,10.0,EA Canada,E,Not Popular
Star Wars: Super Bombad Racing,PS2,2001.0,Racing,LucasArts,0.08,0.06,0.0,0.02,0.16,71.0,21.0,4.9,8.0,Lucas Learning,E,Not Popular
Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,63.0,4.0,7.8,10.0,Moss,E10+,Not Popular
FIFA Street 3,DS,2008.0,Sports,Electronic Arts,0.06,0.02,0.0,0.01,0.09,56.0,8.0,tbd,24.0,"EA Canada, Exient Entertainment",E,Not Popular
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,DS,2006.0,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NFL Blitz 20-03,XB,2002.0,Sports,Midway Games,0.11,0.03,0.0,0.01,0.14,72.0,12.0,7.8,6.0,Point of View,E,Not Popular
Tom and Jerry in House Trap,PS,2000.0,Action,Ubisoft,0.11,0.07,0.0,0.01,0.2,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Punisher,XB,2005.0,Action,THQ,0.22,0.06,0.0,0.01,0.29,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Samurai Warriors 2,X360,2006.0,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08,52.0,30.0,8.7,18.0,Omega Force,T,Not Popular
Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28,71.0,21.0,7.9,9.0,Clap Hanz,E,Not Popular
Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996.0,Shooter,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PSP,2011.0,Misc,Paon,0.0,0.0,0.02,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
MVP Baseball,PSP,2005.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.21,67.0,21.0,7.7,16.0,EA Canada,E,Not Popular
Hot Wheels: Track Attack,Wii,2010.0,Racing,THQ,0.14,0.03,0.0,0.01,0.19,71.0,21.0,tbd,24.0,Firebrand Games,E,Not Popular
The Sims: House Party,PC,2001.0,Simulation,Electronic Arts,1.23,0.83,0.0,0.1,2.16,74.0,17.0,7.9,30.0,Maxis,T,Not Popular
Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996.0,Fighting,Tomy Corporation,0.0,0.0,0.26,0.02,0.27,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Ready 2 Rumble Boxing,PS,1998.0,Sports,Midway Games,0.6,0.41,0.0,0.07,1.08,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Pac-Man and the Ghostly Adventures 2,WiiU,2014.0,Adventure,Namco Bandai Games,0.04,0.02,0.0,0.01,0.07,71.0,21.0,7,9.0,Vicious Cycle,E10+,Not Popular
Wallace & Gromit in Project Zoo,GC,2003.0,Platform,BAM! Entertainment,0.05,0.01,0.0,0.0,0.07,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010.0,Fighting,Falcom Corporation,0.0,0.0,0.06,0.0,0.06,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Michael Jackson: The Experience,PS3,2011.0,Misc,Ubisoft,0.25,0.19,0.0,0.08,0.52,66.0,11.0,8.4,16.0,Ubisoft Montreal,E10+,Not Popular
Trivial Pursuit,PS2,2009.0,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27,71.0,21.0,tbd,24.0,EA Bright Light,E,Not Popular
Area 51,PS2,2005.0,Shooter,Midway Games,0.22,0.17,0.0,0.06,0.45,75.0,37.0,8.4,52.0,Midway Studios - Austin,M,Popular
Momotarou Dentetsu 20-Shuunen,DS,2008.0,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Airship Q,PSV,2015.0,Platform,Cygames,0.0,0.0,0.03,0.0,0.03,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
R-Type Final,PS2,2003.0,Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19,79.0,50.0,9.1,21.0,Irem,E,Not Popular
Skylanders: Spyro's Adventure,PC,2011.0,Action,Activision,0.05,0.03,0.0,0.01,0.1,71.0,21.0,3.5,15.0,Toys for Bob,E10+,Not Popular
Momotarou Dentetsu V,PS,1999.0,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Rugby 15,XOne,2015.0,Sports,Bigben Interactive,0.03,0.05,0.0,0.01,0.09,20.0,4.0,3.1,30.0,HB Studios Multimedia,E,Not Popular
ExerBeat,Wii,2010.0,Sports,Namco Bandai Games,0.1,0.16,0.0,0.03,0.29,60.0,9.0,7.6,6.0,Namco Bandai Games,E,Not Popular
Minecraft: Story Mode,XOne,2015.0,Adventure,Mojang,0.3,0.21,0.0,0.05,0.56,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Dead to Rights,XB,2002.0,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72,73.0,39.0,8.9,16.0,Namco,M,Not Popular
Jeanne d'Arc,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.21,0.0,0.1,0.02,0.33,87.0,45.0,8.2,74.0,Level 5,T,Popular
Final Fantasy: The 4 Heroes of Light,DS,2009.0,Role-Playing,Square Enix,0.22,0.1,0.23,0.03,0.58,71.0,49.0,7.1,38.0,Matrix Software,E10+,Not Popular
Lightning Returns: Final Fantasy XIII,X360,2013.0,Role-Playing,Square Enix,0.15,0.08,0.01,0.02,0.27,69.0,21.0,6.6,222.0,Square Enix,T,Popular
Street Fighter II: The World Warrior,SNES,1992.0,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
The Idolm@ster SP: Wandering Star / Perfect Sun / Missing Moon,PSP,2009.0,Adventure,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Laser Blast,2600,1981.0,Action,Activision,0.37,0.02,0.0,0.0,0.39,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Skylanders: Trap Team,Wii,2014.0,Action,Activision,0.41,0.46,0.0,0.08,0.95,71.0,21.0,tbd,24.0,Toys for Bob,E10+,Not Popular
Cabela's North American Adventures,X360,2010.0,Sports,Activision,0.1,0.0,0.0,0.01,0.11,51.0,5.0,9,6.0,FUN Labs,T,Not Popular
Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,2005.0,Action,Sega,0.0,0.0,0.19,0.0,0.19,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Dragon Quest Monsters Joker 3,3DS,2016.0,Role-Playing,Square Enix,0.0,0.0,0.63,0.0,0.63,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Castlevania: Portrait of Ruin,DS,2006.0,Platform,Konami Digital Entertainment,0.31,0.02,0.04,0.03,0.4,85.0,51.0,8.3,87.0,Konami,T,Popular
Valkyrie Profile: Covenant of the Plume,DS,2008.0,Role-Playing,Square Enix,0.22,0.02,0.16,0.02,0.42,74.0,35.0,6.8,12.0,Tri-Ace,T,Not Popular
Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,83.0,52.0,8.2,66.0,Indies Zero,T,Popular
Worms World Party,PC,2001.0,Strategy,Virgin Interactive,0.0,0.01,0.0,0.0,0.02,75.0,8.0,7.6,68.0,Team 17,E,Popular
Discovery Kids: Snake Safari,DS,2009.0,Simulation,505 Games,0.02,0.0,0.0,0.0,0.02,71.0,21.0,tbd,24.0,505 Games,E10+,Not Popular
Pro Yaky? Spirits 2013,PSP,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Bloody Roar II,PS,1999.0,Fighting,Virgin Interactive,0.25,0.17,0.0,0.03,0.46,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,72.0,34.0,6.7,11.0,Croteam,M,Not Popular
My Word Coach,DS,2007.0,Misc,Ubisoft,0.37,0.89,0.0,0.18,1.44,71.0,7.0,6.8,6.0,Ubisoft,E,Not Popular
Chameleon Twist,N64,1997.0,Platform,Sunsoft,0.09,0.02,0.0,0.0,0.11,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81.0,10.0,7.6,8.0,Exient Entertainment,E,Not Popular
Over the Hedge,XB,2006.0,Platform,Activision,0.07,0.02,0.0,0.0,0.1,61.0,26.0,tbd,24.0,Edge of Reality,E10+,Not Popular
Cross Edge,PS3,2008.0,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,0.23,52.0,32.0,7.2,82.0,Compile Heart,T,Popular
Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,Action,Konami Digital Entertainment,0.1,0.03,0.0,0.0,0.13,48.0,20.0,5.6,8.0,Konami,T,Not Popular
Bakugan: Battle Brawlers,PS3,2009.0,Action,Activision,0.19,0.03,0.0,0.02,0.23,63.0,10.0,8.2,6.0,Now Production,E,Not Popular
Cars: Race-O-Rama,PS3,2009.0,Racing,THQ,0.14,0.03,0.0,0.02,0.18,61.0,5.0,tbd,24.0,Incinerator Games,E,Not Popular
Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000.0,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Otogi: Myth of Demons,XB,2002.0,Action,Sega,0.08,0.02,0.03,0.0,0.13,80.0,40.0,8.5,28.0,From Software,T,Not Popular
Disney's A Christmas Carol,DS,2009.0,Adventure,Disney Interactive Studios,0.21,0.01,0.0,0.02,0.23,66.0,7.0,6.5,6.0,Sumo Digital,E,Not Popular
Boogie SuperStar,Wii,2008.0,Misc,Electronic Arts,0.2,0.02,0.0,0.02,0.24,71.0,21.0,8.6,14.0,EA Montreal,E10+,Not Popular
Shifters,PS2,2002.0,Adventure,3DO,0.03,0.02,0.0,0.01,0.05,37.0,12.0,5.9,8.0,3DO,T,Not Popular
Tomb Raider: Legend,PC,2006.0,Action,Eidos Interactive,0.0,0.01,0.0,0.0,0.02,82.0,31.0,7.9,244.0,Nixxes Software,T,Popular
Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006.0,Adventure,Aqua Plus,0.0,0.0,0.11,0.0,0.11,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Alpha Protocol,PS3,2010.0,Role-Playing,Sega,0.19,0.17,0.0,0.07,0.43,64.0,49.0,6.9,117.0,Obsidian Entertainment,M,Popular
Planet 51,X360,2009.0,Action,Sega,0.07,0.03,0.0,0.01,0.11,53.0,13.0,tbd,24.0,Pyro Studios,E,Not Popular
TimeShift,X360,2007.0,Shooter,Vivendi Games,0.36,0.02,0.0,0.03,0.41,70.0,58.0,7.9,63.0,Saber Interactive,M,Popular
Deep Labyrinth,DS,2006.0,Action,505 Games,0.06,0.0,0.0,0.0,0.07,57.0,18.0,8.8,6.0,Interactive Brains,E10+,Not Popular
XCOM 2,PC,2016.0,Strategy,Take-Two Interactive,0.09,0.12,0.0,0.02,0.23,88.0,104.0,7.1,279.0,Firaxis Games,T,Popular
Football Manager 2012,PC,2011.0,Sports,Sega,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8,172.0,Sports Interactive,E,Popular
Smuggler's Run: Warzones,GC,2002.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.0,0.08,79.0,23.0,6.9,11.0,Rockstar San Diego,T,Not Popular
Zathura,XB,2005.0,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,0.02,48.0,15.0,5.5,6.0,High Voltage Software,E10+,Not Popular
PGR3 - Project Gotham Racing 3,X360,2005.0,Racing,Microsoft Game Studios,0.49,0.03,0.03,0.05,0.6,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Beyblade VForce: Ultimate Blader Jam,GBA,2003.0,Action,Atari,0.52,0.19,0.0,0.01,0.73,71.0,21.0,tbd,24.0,Takara,E,Not Popular
Band Hero,PS2,2009.0,Misc,Activision,0.15,0.06,0.0,0.2,0.41,71.0,21.0,4.4,7.0,BudCat,E10+,Not Popular
"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Misc,THQ,0.19,0.06,0.0,0.01,0.26,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Heart Catch PreCure! Oshare Collection,DS,2010.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Tomb Raider: Anniversary,X360,2007.0,Action,Eidos Interactive,0.12,0.22,0.0,0.05,0.39,77.0,33.0,8.3,39.0,Crystal Dynamics,T,Not Popular
Need for Speed: Shift 2 Unleashed,PC,2011.0,Racing,Electronic Arts,0.05,0.11,0.0,0.03,0.19,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Ski and Shoot,Wii,2008.0,Sports,RTL,0.04,0.04,0.0,0.01,0.09,71.0,21.0,tbd,24.0,49Games,E,Not Popular
Destruction Derby 64,N64,1999.0,Racing,THQ,0.13,0.03,0.0,0.0,0.16,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
NASCAR '14,X360,2014.0,Racing,Deep Silver,0.15,0.0,0.0,0.02,0.17,65.0,4.0,5.1,14.0,Deep Silver,E,Not Popular
Time Crisis,PS,1997.0,Shooter,Namco Bandai Games,0.38,0.87,0.33,0.1,1.68,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Project: Snowblind,XB,2005.0,Action,Eidos Interactive,0.08,0.02,0.0,0.0,0.11,79.0,44.0,7,10.0,Crystal Dynamics,T,Not Popular
We Sing Encore,Wii,2010.0,Misc,Nordic Games,0.0,0.39,0.0,0.06,0.45,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Atlantic Quest,PC,2011.0,Puzzle,Avanquest,0.0,0.02,0.0,0.0,0.02,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Army Men: RTS,GC,2004.0,Strategy,Global Star,0.05,0.01,0.0,0.0,0.07,71.0,21.0,8.5,6.0,Pandemic Studios,T,Not Popular
R.C. Pro-Am,NES,1988.0,Racing,Nintendo,1.47,0.38,0.19,0.1,2.14,71.0,21.0,UNKNOWN,24.0,UNKNOWN,UNKNOWN,Not Popular
Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.08,0.02,0.0,0.0,0.11,54.0,9.0,5.9,7.0,Kuju Entertainment,T,Not Popular
Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,71.0,12.0,9,9.0,WinkySoft,E,Not Popular
Petz: Dogz Talent Show,DS,2009.0,Simulation,Ubisoft,0.14,0.0,0.0,0.01,0.15,71.0,21.0,tbd,24.0,Ubisoft Nagoya,E,Not Popular
